,x,ref_sensor,s57,s20,s05,s34,s22,s06,s31,s36,s35
17245,8.0,33,-60.0,-75.0,-51.0,,-65.0,,-65.0,-58.0,-66.0
17246,8.0,33,-67.0,-67.0,-40.0,-62.0,-81.0,,-58.0,,-62.0
17247,8.0,33,-58.0,-58.0,-64.0,-74.0,-71.0,-71.0,-61.0,-56.0,-67.0
17248,8.0,33,-70.0,,-59.0,,-75.0,,-61.0,-49.0,-72.0
17249,8.0,33,,-59.0,-54.0,-71.0,,-69.0,-63.0,-58.0,-55.0
17250,8.0,33,-66.0,-68.0,-43.0,-66.0,-73.0,-81.0,-60.0,-49.0,-54.0
17251,8.0,33,-71.0,-66.0,-47.0,-62.0,-81.0,,,-49.0,-70.0
17252,8.0,33,-73.0,-66.0,-40.0,-58.0,-77.0,,-69.0,-56.0,-49.0
17253,8.0,33,,,-58.0,-69.0,-71.0,,-64.0,-45.0,-68.0
17254,8.0,33,-57.0,,-63.0,-73.0,-74.0,-68.0,-66.0,,-67.0
17255,8.0,33,,-65.0,-64.0,-66.0,,,-70.0,-52.0,-66.0
17256,8.0,33,-71.0,-58.0,-46.0,,-66.0,,-60.0,-51.0,-65.0
17257,8.0,33,,-72.0,,,-77.0,,,,-54.0
17258,8.0,33,-68.0,,-44.0,-62.0,-75.0,,-63.0,,-51.0
17259,8.0,33,,-68.0,-42.0,-66.0,,,-56.0,-50.0,-56.0
17260,8.0,33,,-59.0,-53.0,-73.0,,,-67.0,,-68.0
17261,8.0,33,-60.0,,-48.0,,-69.0,-66.0,-64.0,-60.0,-66.0
17262,8.0,33,-63.0,-67.0,-54.0,,-65.0,-69.0,-69.0,-56.0,-63.0
17263,8.0,33,,-57.0,-58.0,,-66.0,-67.0,-64.0,-59.0,-58.0
17264,8.0,33,-58.0,,-51.0,-73.0,-65.0,-69.0,-62.0,-67.0,-62.0
17265,8.0,33,-60.0,-61.0,,-70.0,-62.0,,-64.0,-55.0,-61.0
17266,8.0,33,-75.0,,-41.0,-58.0,-74.0,,,-55.0,-61.0
17267,8.0,33,-77.0,-60.0,,-60.0,-75.0,-76.0,-63.0,-56.0,-51.0
17268,8.0,33,-59.0,-51.0,-63.0,-75.0,-70.0,-70.0,-54.0,-51.0,-67.0
17269,8.0,33,-58.0,-66.0,-50.0,-71.0,-64.0,-68.0,-61.0,-58.0,-59.0
17270,8.0,33,-64.0,-62.0,-41.0,-57.0,,-76.0,-58.0,-50.0,-61.0
17271,8.0,33,-66.0,-66.0,-54.0,-67.0,-65.0,-69.0,-72.0,-62.0,-65.0
17272,8.0,33,-63.0,-58.0,-49.0,,-71.0,,-65.0,-64.0,-61.0
17273,8.0,33,-58.0,-54.0,-51.0,-69.0,-62.0,-69.0,-57.0,-66.0,-60.0
17274,8.0,33,,-63.0,-50.0,-70.0,-65.0,-74.0,-66.0,,-66.0
17275,8.0,33,-69.0,-59.0,-45.0,,-75.0,-69.0,-61.0,,
17276,8.0,33,,-59.0,,,-67.0,-72.0,,,
17277,8.0,33,-72.0,-64.0,-40.0,-64.0,-74.0,-75.0,-62.0,-59.0,-52.0
17278,8.0,33,-64.0,-53.0,-48.0,,-66.0,-65.0,-65.0,-62.0,-64.0
17279,8.0,33,-74.0,-59.0,,,,-78.0,,,-68.0
17280,8.0,33,-69.0,-61.0,-55.0,-68.0,,,-59.0,-48.0,-77.0
17281,8.0,33,-74.0,-68.0,-39.0,-62.0,-74.0,,-66.0,-55.0,-50.0
17282,8.0,33,,-60.0,,-56.0,,,,-53.0,-62.0
17283,8.0,33,-61.0,-62.0,-52.0,-72.0,-75.0,,,-60.0,-59.0
17284,8.0,33,-58.0,-67.0,-49.0,,-64.0,,-66.0,,-62.0
17285,8.0,33,-69.0,-60.0,-51.0,-72.0,-83.0,,-56.0,-47.0,-74.0
17286,8.0,33,,-64.0,-52.0,,,,-58.0,-45.0,-73.0
17287,8.0,33,-66.0,-72.0,-39.0,-60.0,-75.0,-74.0,-56.0,-54.0,-56.0
17288,8.0,33,-63.0,-72.0,-49.0,,-65.0,-76.0,-65.0,,-65.0
17289,8.0,33,-65.0,-59.0,-52.0,-69.0,-71.0,-75.0,-62.0,-54.0,-64.0
17290,8.0,33,,-63.0,-40.0,-57.0,-77.0,,-67.0,-59.0,-50.0
17291,8.0,33,,-60.0,,-67.0,,,-62.0,-49.0,
17292,8.0,33,-63.0,-54.0,-50.0,-69.0,,-69.0,-71.0,-66.0,-64.0
17293,8.0,33,,-68.0,-44.0,-62.0,,,-60.0,-50.0,-52.0
17294,8.0,33,-67.0,-63.0,-63.0,-70.0,-82.0,,-66.0,-48.0,-69.0
17295,8.0,33,-76.0,-66.0,-65.0,-58.0,-77.0,,-68.0,,-51.0
17296,8.0,33,-77.0,-74.0,-40.0,-56.0,-74.0,-68.0,-61.0,-59.0,-63.0
17297,8.0,33,-61.0,-64.0,-56.0,,-64.0,-70.0,-70.0,-61.0,-61.0
17298,8.0,33,-60.0,-56.0,-56.0,-73.0,-72.0,,-65.0,-63.0,-59.0
17299,8.0,33,-68.0,-59.0,-58.0,-71.0,-81.0,-77.0,-64.0,-45.0,-67.0
17300,8.0,33,-66.0,,,-78.0,,-65.0,-62.0,-48.0,
17301,8.0,33,-62.0,-61.0,-52.0,-69.0,-66.0,,-65.0,-60.0,-65.0
17302,8.0,33,-58.0,-68.0,-56.0,,-65.0,-69.0,-61.0,-64.0,-66.0
17303,8.0,33,,-69.0,-50.0,,-64.0,-72.0,,-64.0,-65.0
17304,8.0,33,-57.0,-53.0,-50.0,,-65.0,-79.0,-67.0,,-59.0
17305,8.0,33,-67.0,-68.0,-41.0,,-83.0,,,-49.0,
17306,8.0,33,-61.0,-60.0,-53.0,-77.0,-66.0,-70.0,-57.0,,-67.0
17307,8.0,33,-76.0,-60.0,,-70.0,,-77.0,,-48.0,-59.0
17308,8.0,33,-74.0,,,-67.0,-76.0,,-64.0,-54.0,-59.0
17309,8.0,33,-62.0,-59.0,-56.0,-70.0,-66.0,-71.0,-65.0,-54.0,-62.0
17310,8.0,33,-63.0,-58.0,-70.0,,-68.0,-74.0,-64.0,-59.0,-61.0
17311,8.0,33,-68.0,-66.0,,-63.0,-84.0,-84.0,-63.0,-47.0,
17312,8.0,33,-58.0,,-51.0,-74.0,-71.0,-66.0,-63.0,-59.0,-64.0
17313,8.0,33,-62.0,-53.0,-71.0,-74.0,-71.0,,-62.0,-61.0,
17314,8.0,33,-80.0,-66.0,-41.0,-65.0,-86.0,,-64.0,-55.0,-50.0
17315,8.0,33,-68.0,-65.0,,-71.0,-78.0,-83.0,-60.0,-45.0,
17316,8.0,33,-61.0,-63.0,-55.0,-71.0,-67.0,,-57.0,,-66.0
17317,8.0,33,-70.0,,-41.0,,-79.0,-70.0,-59.0,,
17318,8.0,33,-58.0,-59.0,-55.0,,-65.0,-74.0,-65.0,-63.0,-54.0
17319,8.0,33,-64.0,,-60.0,-69.0,-73.0,,-60.0,-44.0,-69.0
17320,8.0,33,-62.0,-55.0,-61.0,-69.0,-65.0,,-56.0,,-65.0
17321,8.0,33,,,,-62.0,,,-59.0,-49.0,
17322,8.0,33,-68.0,,-39.0,-59.0,-77.0,-70.0,,-55.0,-55.0
17323,8.0,33,-62.0,-59.0,-54.0,-70.0,-68.0,-72.0,-64.0,-62.0,-59.0
17324,8.0,33,-59.0,-63.0,-50.0,-67.0,-65.0,-67.0,-61.0,-58.0,-60.0
17325,8.0,33,-63.0,,-52.0,-77.0,-67.0,,-63.0,-58.0,-64.0
17326,8.0,33,-62.0,,-49.0,-77.0,-66.0,,-65.0,-63.0,-67.0
17327,8.0,33,-62.0,-52.0,-46.0,-73.0,-69.0,-68.0,-64.0,-66.0,
17328,8.0,33,-58.0,-59.0,-49.0,,-63.0,-73.0,-63.0,-60.0,-62.0
17329,8.0,33,-61.0,,-59.0,,-71.0,,-56.0,-45.0,-68.0
17330,8.0,33,-72.0,-78.0,-39.0,,-76.0,,-69.0,-56.0,
17331,8.0,33,-59.0,-53.0,,-65.0,-69.0,,-57.0,-65.0,-66.0
17332,8.0,33,-76.0,-58.0,-39.0,,-76.0,,,-62.0,-51.0
17333,8.0,33,-63.0,-58.0,,,-69.0,-76.0,,-60.0,-58.0
17334,8.0,33,-58.0,-53.0,,-71.0,-71.0,-77.0,-65.0,,
17335,8.0,33,,-63.0,-40.0,-65.0,-75.0,,-63.0,-55.0,-61.0
17336,8.0,33,-61.0,-62.0,-48.0,-68.0,-65.0,-72.0,-60.0,-63.0,-61.0
17337,8.0,33,,-59.0,,-76.0,-73.0,-68.0,-54.0,-68.0,
17338,8.0,33,,-55.0,,-69.0,-76.0,,-62.0,-65.0,-60.0
17339,8.0,33,-61.0,-61.0,,,-66.0,-71.0,,-49.0,-68.0
17340,8.0,33,-61.0,-55.0,-50.0,-68.0,-73.0,-69.0,-68.0,-61.0,-60.0
17341,8.0,33,-59.0,-52.0,-56.0,,-72.0,,-65.0,-62.0,-62.0
17342,8.0,33,,,-43.0,-63.0,-82.0,-73.0,-68.0,-50.0,-61.0
17343,8.0,33,-64.0,-70.0,-39.0,,-77.0,-75.0,-55.0,,
17344,8.0,33,,-69.0,-61.0,,,-77.0,-66.0,-51.0,-68.0
17345,8.0,33,-57.0,-63.0,-53.0,-66.0,-70.0,-67.0,-70.0,-67.0,
17346,8.0,33,,-60.0,-57.0,-71.0,,-73.0,-62.0,-58.0,-74.0
17347,8.0,33,-67.0,-69.0,-40.0,-57.0,-80.0,,-61.0,-53.0,
17348,8.0,33,-57.0,,-50.0,-68.0,-68.0,-67.0,-66.0,-59.0,-74.0
17349,8.0,33,-66.0,-67.0,-43.0,,-85.0,,-66.0,-48.0,-53.0
17350,8.0,33,,,-41.0,-60.0,,,-60.0,-50.0,-54.0
17351,8.0,33,-59.0,-50.0,-50.0,-70.0,-71.0,-71.0,-58.0,-53.0,-68.0
17352,8.0,33,-64.0,,-62.0,,-71.0,-71.0,-63.0,-45.0,-66.0
17353,8.0,33,,-67.0,-60.0,,,-79.0,-62.0,-48.0,-73.0
17354,8.0,33,,,,-71.0,,,-57.0,-47.0,-68.0
17355,8.0,33,-60.0,-55.0,,-75.0,-65.0,,-61.0,-63.0,-56.0
17356,8.0,33,-78.0,,-41.0,-61.0,-73.0,,-58.0,-52.0,-54.0
17357,8.0,33,-67.0,-54.0,-54.0,-75.0,-70.0,-73.0,-56.0,-49.0,-69.0
17358,8.0,33,-57.0,-65.0,-49.0,,-65.0,,-65.0,-56.0,-56.0
17359,8.0,33,,-59.0,-60.0,-73.0,-73.0,,-61.0,-46.0,-67.0
17360,8.0,33,-61.0,-54.0,-49.0,-72.0,-68.0,-67.0,-58.0,-52.0,-59.0
17361,8.0,33,-67.0,-59.0,-47.0,-79.0,-73.0,-71.0,-60.0,-51.0,-64.0
17362,8.0,33,,-60.0,,,,,-59.0,-50.0,-73.0
17363,8.0,33,,-58.0,-55.0,,,-71.0,-55.0,-43.0,-75.0
17364,8.0,33,,,-42.0,-65.0,-79.0,-82.0,-71.0,-48.0,-53.0
17365,8.0,33,-59.0,-65.0,-55.0,-70.0,-62.0,-72.0,-68.0,-66.0,-60.0
17366,8.0,33,,-68.0,-43.0,-61.0,,,-61.0,-46.0,-55.0
17367,8.0,33,-75.0,-68.0,-43.0,,-66.0,-80.0,-55.0,-50.0,-57.0
17368,8.0,33,,-52.0,-49.0,-73.0,,,-56.0,-57.0,-64.0
17369,8.0,33,-70.0,-65.0,,-60.0,-79.0,-78.0,-66.0,-53.0,-71.0
17370,8.0,33,,-63.0,-56.0,-68.0,,,-60.0,-45.0,-68.0
17371,8.0,33,,-64.0,,,-67.0,,-64.0,,-67.0
17372,8.0,33,,-69.0,-50.0,,-78.0,,-58.0,-45.0,
17373,8.0,33,,,,-56.0,,,-62.0,-56.0,-59.0
17374,8.0,33,-62.0,-52.0,-56.0,,-71.0,-80.0,-65.0,-55.0,-63.0
17375,8.0,33,,,,-57.0,-80.0,-72.0,-58.0,,-61.0
17376,8.0,33,-70.0,,-42.0,-55.0,,,-65.0,-54.0,
17377,8.0,33,-72.0,,-40.0,-63.0,-81.0,-84.0,-64.0,,-51.0
17378,8.0,33,-68.0,-64.0,-54.0,,-74.0,-78.0,-62.0,,-64.0
17379,8.0,33,-59.0,,-54.0,,-72.0,,,-70.0,-60.0
17380,8.0,33,-59.0,-57.0,-50.0,-72.0,-71.0,-75.0,-64.0,-60.0,-62.0
17381,8.0,33,-58.0,-56.0,,,-69.0,,,,-70.0
17382,8.0,33,-64.0,-56.0,-61.0,,-69.0,-69.0,-61.0,-44.0,-64.0
17383,8.0,33,,-62.0,-52.0,-69.0,,,-63.0,-60.0,-58.0
17384,8.0,33,,-60.0,-44.0,-74.0,,-72.0,-61.0,,-64.0
17385,8.0,33,-63.0,-62.0,,-68.0,-66.0,-73.0,,-67.0,-64.0
17386,8.0,33,-59.0,-61.0,-58.0,,-70.0,-73.0,,-60.0,-57.0
17387,8.0,33,-82.0,-63.0,-46.0,,-67.0,-68.0,-61.0,,-66.0
17388,8.0,33,,-66.0,-60.0,,,,-62.0,,-67.0
17389,8.0,33,,-56.0,-53.0,-75.0,-72.0,-78.0,-73.0,-68.0,-59.0
17390,8.0,33,,,-49.0,-71.0,,-71.0,-58.0,-51.0,-66.0
17391,8.0,33,,,-44.0,,,,-61.0,-47.0,-66.0
17392,8.0,33,-61.0,-61.0,,,,-69.0,,,-67.0
17393,8.0,33,,,-63.0,-69.0,,,-57.0,,-66.0
17394,8.0,33,-58.0,-57.0,-53.0,,-67.0,-74.0,-74.0,,-64.0
17395,8.0,33,,,-58.0,,,,,,
17396,8.0,33,,-51.0,,,-75.0,-74.0,,,-65.0
17397,8.0,33,-64.0,,,,-64.0,-66.0,,-57.0,-58.0
17398,8.0,33,,,-55.0,-75.0,,,,-45.0,-75.0
17399,8.0,33,-62.0,,-47.0,-71.0,-68.0,,-66.0,-67.0,-66.0
17400,8.0,33,-73.0,-65.0,-40.0,,-82.0,,-63.0,-58.0,-58.0
17401,8.0,33,-72.0,-63.0,-47.0,-57.0,-79.0,-81.0,-60.0,,-66.0
17402,8.0,33,,-67.0,-45.0,-61.0,-74.0,,-62.0,-51.0,-53.0
17403,8.0,33,-77.0,-67.0,-38.0,-59.0,,-71.0,-61.0,-58.0,-67.0
17404,8.0,33,-70.0,-68.0,-42.0,-61.0,-81.0,,-63.0,-57.0,-51.0
17405,8.0,33,,-58.0,-48.0,-70.0,,-68.0,-67.0,-64.0,-60.0
17406,8.0,33,-60.0,-65.0,-52.0,,-66.0,,-64.0,-60.0,-61.0
17407,8.0,33,,,-61.0,-71.0,-69.0,-71.0,-61.0,-45.0,-68.0
17408,8.0,33,,-57.0,,,-71.0,-69.0,-55.0,-47.0,-69.0
17409,8.0,33,,-54.0,-50.0,,-68.0,,-55.0,-59.0,-63.0
17410,8.0,33,-57.0,-62.0,-52.0,-68.0,-69.0,-66.0,-66.0,-64.0,-71.0
17411,8.0,33,,-66.0,-39.0,-59.0,-74.0,-74.0,-61.0,-56.0,-66.0
17412,8.0,33,-59.0,-65.0,-48.0,-68.0,-64.0,-68.0,-61.0,-56.0,-59.0
17413,8.0,33,-63.0,-54.0,,,-71.0,-68.0,-66.0,-66.0,
17414,8.0,33,-62.0,-67.0,-50.0,,-66.0,-70.0,-68.0,-61.0,-64.0
17415,8.0,33,,-71.0,,,-68.0,-79.0,-55.0,,
17416,8.0,33,-71.0,-67.0,-47.0,-74.0,-65.0,,-62.0,-48.0,-65.0
17417,8.0,33,-64.0,-56.0,-51.0,-77.0,-67.0,-66.0,-53.0,-53.0,-62.0
17418,8.0,33,-66.0,-57.0,,-67.0,-68.0,-67.0,-60.0,-60.0,
17419,8.0,33,-59.0,-56.0,-47.0,-69.0,-71.0,,-62.0,-55.0,-62.0
17420,8.0,33,-67.0,-64.0,,-60.0,,,-58.0,-56.0,
17421,8.0,33,-72.0,-59.0,-47.0,,-67.0,,-60.0,,-63.0
17422,8.0,33,-68.0,-68.0,-53.0,-72.0,-68.0,,-65.0,-61.0,-63.0
17423,8.0,33,-78.0,-72.0,-41.0,-64.0,-79.0,-78.0,-68.0,-53.0,-66.0
17424,8.0,33,,-64.0,-56.0,-75.0,-72.0,-80.0,-61.0,,-70.0
17425,8.0,33,-77.0,-65.0,-41.0,-65.0,-76.0,-78.0,-68.0,-53.0,-65.0
17426,8.0,33,-67.0,,-42.0,,-68.0,,-66.0,,-61.0
17427,8.0,33,,-53.0,-51.0,-74.0,-66.0,-70.0,-67.0,-60.0,-68.0
17428,8.0,33,-57.0,,-56.0,-68.0,-67.0,,-72.0,-54.0,-63.0
17429,8.0,33,-62.0,-58.0,-61.0,,-70.0,-70.0,-63.0,-45.0,-67.0
17430,8.0,33,-61.0,-62.0,-50.0,-69.0,-72.0,-68.0,-69.0,-65.0,-66.0
17431,8.0,33,,-63.0,,-76.0,-71.0,,-58.0,-45.0,-71.0
17432,8.0,33,-74.0,-67.0,-39.0,-55.0,-76.0,,-58.0,-58.0,-61.0
17433,8.0,33,-67.0,-58.0,-49.0,,-69.0,-71.0,-65.0,-66.0,-67.0
17434,8.0,33,-61.0,-66.0,-48.0,-72.0,-73.0,-69.0,-68.0,-55.0,-60.0
17435,8.0,33,,-70.0,-41.0,-63.0,,,-66.0,-55.0,-62.0
17436,8.0,33,-59.0,-56.0,,-79.0,-73.0,-69.0,-62.0,-53.0,
17437,8.0,33,,,-53.0,,,-67.0,-71.0,-66.0,
17438,8.0,33,-68.0,-64.0,-42.0,,-83.0,,-59.0,-57.0,-60.0
17439,8.0,33,-66.0,-71.0,-39.0,-60.0,-77.0,,-57.0,-55.0,-57.0
17440,8.0,33,,-63.0,-47.0,-68.0,,,-61.0,-59.0,-61.0
17441,8.0,33,-70.0,-63.0,-64.0,-78.0,-80.0,,-62.0,-46.0,-72.0
17442,8.0,33,-58.0,-62.0,-52.0,-68.0,,-68.0,-65.0,,-57.0
17443,8.0,33,-69.0,,-39.0,-60.0,-78.0,-78.0,-68.0,-57.0,-65.0
17444,8.0,33,-74.0,-68.0,-41.0,-59.0,-74.0,-76.0,-62.0,-51.0,-67.0
17445,8.0,33,-71.0,-58.0,-49.0,-76.0,-67.0,-66.0,,-70.0,
17446,8.0,33,-62.0,-53.0,-56.0,-69.0,-75.0,-68.0,,-65.0,-62.0
17447,8.0,33,-70.0,-64.0,-40.0,-57.0,-71.0,-76.0,-56.0,-48.0,-52.0
17448,8.0,33,,,-43.0,,-68.0,,,,
17449,8.0,33,-73.0,,-37.0,-63.0,,,-66.0,-56.0,-65.0
17450,8.0,33,-67.0,-63.0,-60.0,-78.0,,,-61.0,-51.0,-69.0
17451,8.0,33,,,-41.0,,-73.0,,,,-68.0
17452,8.0,33,-73.0,-67.0,-38.0,-68.0,-73.0,,-71.0,-53.0,-64.0
17453,8.0,33,-74.0,,-38.0,-61.0,-77.0,,-65.0,-64.0,-65.0
17454,8.0,33,,-53.0,,-70.0,,,-64.0,-65.0,
17455,8.0,33,-69.0,,-38.0,-57.0,-75.0,-76.0,,-57.0,
17456,8.0,33,-62.0,-55.0,-64.0,,-68.0,-69.0,,,-69.0
17457,8.0,33,-75.0,-64.0,-38.0,-62.0,-80.0,,-56.0,-46.0,-52.0
17458,8.0,33,-73.0,-64.0,-39.0,-61.0,-78.0,,-61.0,-55.0,-51.0
17459,8.0,33,,,-55.0,,,,-59.0,-51.0,-66.0
17460,8.0,33,-66.0,,,-66.0,-75.0,,-63.0,,-59.0
17461,8.0,33,,,,-64.0,-77.0,,-62.0,,-51.0
17462,8.0,33,-60.0,-54.0,-52.0,-76.0,,-69.0,-62.0,-65.0,-56.0
17463,8.0,33,,-66.0,-41.0,-67.0,,,-59.0,-51.0,-53.0
17464,8.0,33,-79.0,-64.0,-40.0,-60.0,-77.0,-74.0,-66.0,,-60.0
17465,8.0,33,-61.0,-65.0,-57.0,-70.0,-69.0,,,-60.0,-65.0
17466,8.0,33,,,-48.0,-71.0,,-66.0,-62.0,-63.0,-63.0
17467,8.0,33,-63.0,-58.0,-47.0,-66.0,-62.0,-81.0,-58.0,-61.0,-60.0
17468,8.0,33,-74.0,-62.0,-52.0,-67.0,-83.0,-78.0,-63.0,-48.0,-69.0
17469,8.0,33,,-76.0,-39.0,,-79.0,,-65.0,-52.0,-50.0
17470,8.0,33,-74.0,-68.0,-38.0,,-77.0,,-57.0,-49.0,-56.0
17471,8.0,33,-73.0,-66.0,,-69.0,-76.0,,-64.0,,-73.0
17472,8.0,33,,-67.0,,,,,-60.0,-48.0,-73.0
17473,8.0,33,-64.0,-50.0,-46.0,-69.0,-66.0,-70.0,-60.0,-67.0,-62.0
17474,8.0,33,,-64.0,-54.0,-72.0,,,-63.0,-68.0,-57.0
17475,8.0,33,-70.0,-64.0,-41.0,-58.0,,,,-48.0,
17476,8.0,33,-72.0,-64.0,-53.0,,,,-59.0,-50.0,-67.0
17477,8.0,33,-69.0,-69.0,,-64.0,-70.0,,,-49.0,-61.0
17478,8.0,33,,-68.0,-40.0,,,,-66.0,-58.0,-50.0
17479,8.0,33,-66.0,-62.0,-54.0,,,-69.0,-62.0,-59.0,-59.0
17480,8.0,33,-68.0,-54.0,,,-68.0,-71.0,-60.0,-47.0,
17481,8.0,33,-74.0,-63.0,-40.0,-65.0,-80.0,,-59.0,,-55.0
17482,8.0,33,-69.0,-62.0,-50.0,,,,-64.0,,-64.0
17483,8.0,33,-59.0,,,-71.0,-65.0,,-62.0,,
17484,8.0,33,-69.0,-71.0,-40.0,,-72.0,,-55.0,-47.0,-52.0
17485,8.0,33,,,-51.0,,,,-62.0,-51.0,-68.0
17486,8.0,33,-68.0,,-38.0,-61.0,-78.0,-72.0,-67.0,,-55.0
17487,8.0,33,,,-64.0,-77.0,-75.0,,-59.0,-51.0,-66.0
17488,8.0,33,-63.0,,,,-67.0,,-62.0,-60.0,-61.0
17489,8.0,33,-58.0,-59.0,-55.0,,-63.0,,-67.0,-60.0,-58.0
17490,8.0,33,,-67.0,-51.0,,-71.0,-74.0,-66.0,-64.0,-65.0
17491,8.0,33,-67.0,-58.0,-46.0,-69.0,-69.0,-70.0,-59.0,,-62.0
17492,8.0,33,-70.0,-70.0,-38.0,,,,-62.0,-61.0,
17493,8.0,33,,,-39.0,-57.0,,,,-54.0,-48.0
17494,8.0,33,-58.0,,-56.0,-71.0,,,,-68.0,-62.0
17495,8.0,33,,,-53.0,-73.0,,,-57.0,-62.0,-69.0
17496,8.0,33,-76.0,-71.0,-39.0,-65.0,-78.0,,,,-52.0
17497,8.0,33,-66.0,-70.0,-39.0,-56.0,-74.0,-72.0,-58.0,-49.0,-57.0
17498,8.0,33,-63.0,-54.0,-61.0,,-68.0,-66.0,-57.0,-49.0,-64.0
17499,8.0,33,-72.0,-68.0,-40.0,-63.0,-70.0,,-56.0,-51.0,
17500,8.0,33,,-65.0,,-60.0,-79.0,,-63.0,,-57.0
17501,8.0,33,-72.0,,-54.0,-71.0,-77.0,-80.0,-61.0,-44.0,-72.0
17502,8.0,33,-70.0,-65.0,,-54.0,-77.0,,,,-56.0
17503,8.0,33,-64.0,-73.0,,-67.0,-72.0,,,,
17504,8.0,33,,,-52.0,,,-67.0,-64.0,-66.0,
17505,8.0,33,,,-53.0,-70.0,-76.0,,-64.0,-48.0,-68.0
17506,8.0,33,-67.0,-70.0,-37.0,-59.0,-75.0,-74.0,-58.0,-55.0,-55.0
17507,8.0,33,-69.0,-65.0,-40.0,-56.0,-75.0,,-56.0,-49.0,-57.0
17508,8.0,33,-74.0,-56.0,-44.0,-54.0,-84.0,,,-50.0,-67.0
17509,8.0,33,-71.0,-77.0,-40.0,-55.0,-74.0,-75.0,-62.0,-51.0,
17510,8.0,33,,,-39.0,-61.0,-72.0,-80.0,-59.0,,
17511,8.0,33,-73.0,-62.0,-50.0,,,,-63.0,-49.0,-68.0
17512,8.0,33,,-53.0,-48.0,-68.0,,,,-57.0,-61.0
17513,8.0,33,-71.0,,-44.0,,-81.0,,-58.0,-56.0,-56.0
17514,8.0,33,,,,-67.0,-65.0,-81.0,-64.0,-61.0,-59.0
17515,8.0,33,-71.0,-59.0,-54.0,-65.0,-84.0,-81.0,-60.0,-50.0,-69.0
17516,8.0,33,,-74.0,-41.0,,,,-60.0,-54.0,-61.0
17517,8.0,33,,,,-71.0,-74.0,,-60.0,,
17518,8.0,33,-72.0,-65.0,,-61.0,-82.0,-84.0,-57.0,-54.0,-58.0
17519,8.0,33,,-59.0,-51.0,,,,-67.0,-62.0,-59.0
17520,8.0,33,-66.0,,-53.0,-64.0,-81.0,,-62.0,-49.0,-69.0
17521,8.0,33,,,,-63.0,,,-59.0,-54.0,-54.0
17522,8.0,33,-64.0,-70.0,-42.0,-65.0,-71.0,,-60.0,-49.0,-53.0
17523,8.0,33,-69.0,,-43.0,-57.0,-73.0,-77.0,-63.0,-58.0,-61.0
17524,8.0,33,,-69.0,,-64.0,-70.0,,-55.0,-69.0,-52.0
17525,8.0,33,-71.0,,-37.0,-64.0,-79.0,,-65.0,,-53.0
17526,8.0,33,-61.0,-56.0,-52.0,,,-72.0,-64.0,-58.0,-63.0
17527,8.0,33,-62.0,-57.0,,-73.0,-66.0,-65.0,,-47.0,-62.0
17528,8.0,33,-69.0,,-43.0,-61.0,-74.0,,-64.0,-56.0,
17529,8.0,33,-59.0,-66.0,-50.0,,,-74.0,-61.0,-66.0,
17530,8.0,33,,,-42.0,,-78.0,,,-57.0,-64.0
17531,8.0,33,,-61.0,-50.0,-72.0,-69.0,-70.0,-60.0,-53.0,-65.0
17532,8.0,33,-63.0,-59.0,-49.0,-69.0,-69.0,,-68.0,-58.0,-66.0
17533,8.0,33,,,-42.0,,,,,,
17534,8.0,33,-77.0,-66.0,-39.0,-59.0,-76.0,-72.0,,-51.0,-53.0
17535,8.0,33,,,-39.0,,,,-68.0,-55.0,-72.0
17536,8.0,33,-59.0,-67.0,-51.0,-70.0,-62.0,-72.0,-68.0,-70.0,-62.0
17537,8.0,33,-72.0,-69.0,,,-77.0,,,-53.0,-52.0
17538,8.0,33,-67.0,-52.0,-55.0,-71.0,-71.0,,-62.0,-61.0,-63.0
17539,8.0,33,-61.0,-63.0,-53.0,-76.0,-70.0,-69.0,-62.0,-66.0,-57.0
17540,8.0,33,,,-53.0,-71.0,,,,-63.0,
17541,8.0,33,-71.0,-67.0,-41.0,-59.0,-75.0,-77.0,-61.0,-51.0,-62.0
17542,8.0,33,,-60.0,-54.0,-65.0,-73.0,,,,-66.0
17543,8.0,33,,-66.0,-40.0,,-74.0,-71.0,,,
17544,8.0,33,,-65.0,-40.0,-59.0,,-72.0,-56.0,-51.0,-55.0
17545,8.0,33,-71.0,-71.0,-38.0,-57.0,-73.0,-74.0,-59.0,-58.0,-53.0
17546,8.0,33,,-70.0,-41.0,-60.0,-76.0,,-68.0,-59.0,-56.0
17547,8.0,33,-59.0,-56.0,-50.0,-69.0,-66.0,-71.0,,-66.0,-61.0
17548,8.0,33,-63.0,-64.0,,,-74.0,-71.0,,-48.0,-64.0
17549,8.0,33,-71.0,-65.0,-52.0,,-76.0,-75.0,-61.0,-46.0,
17550,8.0,33,-69.0,-66.0,-38.0,-57.0,-75.0,-72.0,-59.0,-53.0,-57.0
17551,8.0,33,-69.0,-67.0,-42.0,-69.0,-67.0,-82.0,-55.0,-46.0,-59.0
17552,8.0,33,-58.0,-65.0,-55.0,-69.0,-63.0,-76.0,-62.0,-65.0,-61.0
17553,8.0,33,,,,,-82.0,-75.0,-63.0,,
17554,8.0,33,-59.0,,,,-65.0,-66.0,-66.0,-67.0,
17555,8.0,33,-63.0,-62.0,-61.0,,-76.0,-72.0,,-47.0,-69.0
17556,8.0,33,-66.0,-61.0,-61.0,,-74.0,-68.0,,,-66.0
