,x,ref_sensor,s57,s20,s54,s05,s34,s22,s06,s31,s36,s35
18746,12.0,40,,-61.0,,-44.0,-61.0,,,-61.0,-51.0,-61.0
18747,12.0,40,,,,,,,,-57.0,-48.0,
18748,12.0,40,-70.0,-53.0,-55.0,-47.0,-66.0,-80.0,,-61.0,-40.0,-58.0
18749,12.0,40,-77.0,,-54.0,-47.0,-72.0,-72.0,,-54.0,,-66.0
18750,12.0,40,-77.0,-58.0,-58.0,-48.0,-68.0,-72.0,-75.0,-57.0,-49.0,
18751,12.0,40,-80.0,-60.0,-53.0,-50.0,,-77.0,-75.0,-61.0,,-62.0
18752,12.0,40,-81.0,-59.0,-51.0,-49.0,-62.0,-81.0,-75.0,,-44.0,-62.0
18753,12.0,40,-84.0,-62.0,-55.0,-58.0,-59.0,,-77.0,-57.0,-52.0,-55.0
18754,12.0,40,-73.0,,,-62.0,-56.0,,,,,-63.0
18755,12.0,40,,,,-44.0,-66.0,-79.0,-76.0,-52.0,-51.0,-64.0
18756,12.0,40,-79.0,,-64.0,-48.0,-68.0,-80.0,-76.0,-55.0,,
18757,12.0,40,-74.0,-54.0,-48.0,-59.0,-58.0,,-73.0,-61.0,-44.0,
18758,12.0,40,-84.0,-64.0,-51.0,-63.0,-66.0,-80.0,-73.0,-59.0,-49.0,-64.0
18759,12.0,40,-77.0,-65.0,-55.0,-44.0,,-78.0,-78.0,-59.0,-48.0,-60.0
18760,12.0,40,-74.0,-56.0,-60.0,-48.0,,,,-57.0,-47.0,-60.0
18761,12.0,40,-80.0,-67.0,-63.0,-50.0,-60.0,-74.0,,-53.0,-47.0,-62.0
18762,12.0,40,,,-63.0,-48.0,-61.0,-76.0,-75.0,-55.0,,
18763,12.0,40,,-60.0,-52.0,-53.0,-70.0,,,-56.0,-43.0,-65.0
18764,12.0,40,-84.0,-67.0,-54.0,-53.0,-64.0,-74.0,-77.0,-52.0,-52.0,-65.0
18765,12.0,40,-77.0,,-58.0,-49.0,-72.0,-81.0,,-57.0,-50.0,-65.0
18766,12.0,40,,-57.0,,-52.0,-60.0,,-75.0,-60.0,-48.0,-63.0
18767,12.0,40,-75.0,-66.0,-57.0,-60.0,,,,-65.0,,
18768,12.0,40,,-68.0,-61.0,,-52.0,,,-63.0,-59.0,
18769,12.0,40,-71.0,-64.0,-55.0,-61.0,-58.0,-84.0,-77.0,-55.0,-50.0,-63.0
18770,12.0,40,-79.0,,-55.0,-48.0,-61.0,-75.0,-73.0,-70.0,-47.0,-56.0
18771,12.0,40,,-67.0,,-53.0,-69.0,,,-60.0,-42.0,
18772,12.0,40,,-59.0,,-54.0,-56.0,,,-65.0,-45.0,-59.0
18773,12.0,40,-70.0,,-47.0,-53.0,-74.0,-70.0,-72.0,-48.0,-49.0,-72.0
18774,12.0,40,-80.0,-70.0,-61.0,-58.0,-55.0,-82.0,-79.0,-51.0,-51.0,-65.0
18775,12.0,40,,-67.0,-54.0,-67.0,-59.0,-78.0,,-52.0,-52.0,-69.0
18776,12.0,40,,-60.0,-53.0,-46.0,,-78.0,,-60.0,,-66.0
18777,12.0,40,-80.0,-63.0,-66.0,-63.0,-51.0,-80.0,-75.0,-52.0,-50.0,-61.0
18778,12.0,40,-80.0,-68.0,-58.0,-66.0,,-82.0,-74.0,-56.0,-48.0,-73.0
18779,12.0,40,-75.0,-64.0,-61.0,-49.0,-56.0,-81.0,,,,-56.0
18780,12.0,40,-78.0,-64.0,-59.0,,,-74.0,-76.0,-67.0,-47.0,
18781,12.0,40,,-65.0,-59.0,-63.0,,-81.0,,-60.0,-45.0,-57.0
18782,12.0,40,-85.0,-67.0,-63.0,-53.0,-51.0,-81.0,-74.0,-64.0,-59.0,-57.0
18783,12.0,40,-78.0,-59.0,-59.0,-61.0,-50.0,-77.0,-72.0,-57.0,,-59.0
18784,12.0,40,,-61.0,-51.0,-46.0,-61.0,,,-52.0,-45.0,-64.0
18785,12.0,40,-76.0,-58.0,-45.0,-63.0,-57.0,-77.0,-68.0,-55.0,-45.0,-68.0
18786,12.0,40,,-63.0,,-50.0,-68.0,,,-56.0,-50.0,-70.0
18787,12.0,40,-81.0,-65.0,-56.0,-53.0,-52.0,,-80.0,-62.0,-46.0,-63.0
18788,12.0,40,,-67.0,-53.0,,-55.0,-88.0,-72.0,-63.0,-47.0,-55.0
18789,12.0,40,-81.0,-67.0,-55.0,-55.0,-77.0,-81.0,,-65.0,-42.0,-66.0
18790,12.0,40,-77.0,-66.0,-51.0,-52.0,,-75.0,,,-42.0,-65.0
18791,12.0,40,-83.0,-63.0,,-54.0,-59.0,,,-53.0,-58.0,-59.0
18792,12.0,40,-71.0,-62.0,-46.0,-53.0,-60.0,-71.0,-70.0,-52.0,-46.0,-70.0
18793,12.0,40,,-67.0,-62.0,,-55.0,,,-72.0,-47.0,
18794,12.0,40,,,-59.0,-56.0,-68.0,-79.0,-76.0,-63.0,-61.0,-62.0
18795,12.0,40,-73.0,-67.0,,-49.0,-68.0,-77.0,,-49.0,-48.0,-77.0
18796,12.0,40,-74.0,,-55.0,-56.0,-63.0,-77.0,-74.0,-57.0,,-64.0
18797,12.0,40,-82.0,-67.0,-53.0,-64.0,-55.0,-79.0,-74.0,-55.0,-50.0,-68.0
18798,12.0,40,,-58.0,-51.0,-49.0,-73.0,,,-60.0,-49.0,-66.0
18799,12.0,40,-77.0,,,-52.0,-60.0,-80.0,,-60.0,-47.0,-69.0
18800,12.0,40,-84.0,,-54.0,-56.0,-60.0,-78.0,,,-58.0,-55.0
18801,12.0,40,-82.0,-68.0,-64.0,,,-79.0,-76.0,-52.0,-49.0,
18802,12.0,40,-79.0,-63.0,,-61.0,-53.0,-80.0,,-59.0,-51.0,-69.0
18803,12.0,40,-82.0,,-57.0,-48.0,-63.0,-77.0,,-55.0,-49.0,-69.0
18804,12.0,40,-81.0,,-63.0,-51.0,-59.0,-76.0,-76.0,-58.0,-47.0,-69.0
18805,12.0,40,-72.0,-62.0,,-55.0,-71.0,-71.0,-70.0,-48.0,-47.0,-71.0
18806,12.0,40,,,,-53.0,-58.0,,-68.0,-49.0,-42.0,-67.0
18807,12.0,40,-78.0,-68.0,,-58.0,-66.0,,,-64.0,-46.0,-64.0
18808,12.0,40,-77.0,,,-55.0,-56.0,-81.0,-77.0,-63.0,-57.0,-69.0
18809,12.0,40,-80.0,-73.0,-67.0,-54.0,-58.0,-75.0,-75.0,-55.0,-60.0,-67.0
18810,12.0,40,-72.0,,-48.0,-50.0,-69.0,-77.0,-72.0,-59.0,-55.0,
18811,12.0,40,-69.0,-63.0,-47.0,-54.0,-54.0,-73.0,-70.0,-50.0,-51.0,-65.0
18812,12.0,40,-79.0,-61.0,-52.0,-55.0,-59.0,-76.0,-78.0,-61.0,-46.0,-62.0
18813,12.0,40,-77.0,-59.0,-57.0,-49.0,,-75.0,-78.0,-53.0,-48.0,-57.0
18814,12.0,40,-78.0,-64.0,-61.0,-58.0,-54.0,,-82.0,-61.0,-53.0,-62.0
18815,12.0,40,-73.0,-64.0,-57.0,-53.0,-52.0,-84.0,,-57.0,-53.0,-62.0
18816,12.0,40,,-67.0,-59.0,-55.0,-67.0,-80.0,,-63.0,-55.0,-64.0
18817,12.0,40,-80.0,-66.0,-52.0,-54.0,-75.0,-78.0,,-64.0,-46.0,
18818,12.0,40,-80.0,-65.0,-56.0,-65.0,-57.0,-80.0,-79.0,-61.0,-55.0,-73.0
18819,12.0,40,-77.0,-64.0,-55.0,-45.0,-57.0,-73.0,-74.0,-59.0,-46.0,-55.0
18820,12.0,40,,-61.0,-58.0,-42.0,-62.0,,,-58.0,-49.0,-63.0
18821,12.0,40,-78.0,-65.0,-63.0,-51.0,-53.0,-76.0,-77.0,-63.0,-57.0,-62.0
18822,12.0,40,,-66.0,-58.0,-55.0,,-85.0,,-57.0,-47.0,
18823,12.0,40,-75.0,,-58.0,-59.0,,,,-58.0,-55.0,-59.0
18824,12.0,40,-82.0,-65.0,-65.0,-53.0,-55.0,-86.0,-73.0,,,-60.0
18825,12.0,40,,-66.0,-66.0,-59.0,-63.0,,,-60.0,-65.0,
18826,12.0,40,-77.0,-68.0,-59.0,-51.0,,-85.0,-74.0,-61.0,-52.0,-63.0
18827,12.0,40,,,,,-64.0,,,,,
18828,12.0,40,-78.0,-62.0,-57.0,-60.0,-51.0,-77.0,-72.0,-54.0,-52.0,-72.0
18829,12.0,40,,-68.0,-53.0,,-57.0,,,-52.0,-52.0,
18830,12.0,40,-78.0,,-52.0,-49.0,-61.0,-74.0,,-53.0,-48.0,-59.0
18831,12.0,40,,,-52.0,-46.0,-64.0,,,-55.0,-47.0,
18832,12.0,40,,,,-56.0,-53.0,,,,-54.0,
18833,12.0,40,,-67.0,-61.0,-52.0,-69.0,,,-62.0,-51.0,-63.0
18834,12.0,40,-79.0,,-65.0,-55.0,,-83.0,,-59.0,-71.0,
18835,12.0,40,,,,,-53.0,-79.0,,,-49.0,
18836,12.0,40,-79.0,-63.0,-53.0,-49.0,-63.0,-74.0,-71.0,-53.0,-49.0,-62.0
18837,12.0,40,-80.0,,-65.0,,-55.0,,,-62.0,,-61.0
18838,12.0,40,-73.0,-64.0,-51.0,-52.0,-73.0,-72.0,-75.0,-48.0,-47.0,-71.0
18839,12.0,40,,-63.0,-51.0,-51.0,-51.0,-84.0,-75.0,-64.0,-53.0,-62.0
18840,12.0,40,-84.0,,-54.0,-56.0,-57.0,-85.0,,-63.0,-56.0,-56.0
18841,12.0,40,-77.0,,,-56.0,-53.0,-79.0,,-71.0,-55.0,-65.0
18842,12.0,40,,-71.0,-55.0,-57.0,-73.0,,,-63.0,-50.0,-72.0
18843,12.0,40,-79.0,-67.0,-64.0,,-67.0,-77.0,-81.0,-62.0,-49.0,
18844,12.0,40,-83.0,-79.0,-64.0,-51.0,-54.0,-76.0,-73.0,-59.0,-64.0,-68.0
18845,12.0,40,,,-59.0,-54.0,-53.0,,,-55.0,-49.0,-69.0
18846,12.0,40,,-60.0,-50.0,,,,,-48.0,-58.0,-65.0
18847,12.0,40,-81.0,-68.0,-60.0,-55.0,-57.0,-78.0,-73.0,-67.0,-60.0,-63.0
18848,12.0,40,-77.0,-71.0,,-58.0,-56.0,-81.0,,-63.0,-57.0,-54.0
18849,12.0,40,,,-56.0,-54.0,,-81.0,-75.0,-53.0,,-68.0
18850,12.0,40,-79.0,-65.0,-67.0,-49.0,-55.0,-81.0,-76.0,-63.0,-51.0,-71.0
18851,12.0,40,-75.0,-60.0,-52.0,-54.0,-62.0,-76.0,-76.0,-57.0,-52.0,-68.0
18852,12.0,40,,-62.0,,,-69.0,-79.0,,-56.0,-48.0,
18853,12.0,40,-76.0,-75.0,-52.0,-53.0,-55.0,-82.0,-73.0,,-52.0,
18854,12.0,40,-79.0,,,-50.0,,-76.0,,-58.0,-62.0,-62.0
18855,12.0,40,-75.0,,-64.0,-57.0,-69.0,-76.0,-74.0,-57.0,-51.0,-62.0
18856,12.0,40,,,,,-60.0,-82.0,-78.0,,-48.0,-54.0
18857,12.0,40,,-64.0,-66.0,-52.0,-59.0,,,-67.0,-53.0,-64.0
18858,12.0,40,,-68.0,,,,,,-56.0,-67.0,-63.0
18859,12.0,40,,-60.0,-57.0,-46.0,-55.0,,-70.0,-69.0,-45.0,-58.0
18860,12.0,40,,,,-57.0,-62.0,,,-49.0,-46.0,-70.0
18861,12.0,40,,,,,-62.0,,-71.0,,,
18862,12.0,40,-77.0,-63.0,,-59.0,-62.0,-78.0,,-58.0,-63.0,
18863,12.0,40,-70.0,-58.0,-51.0,-47.0,,-77.0,-75.0,-64.0,-56.0,-59.0
18864,12.0,40,-79.0,-70.0,,-54.0,-56.0,-77.0,,-68.0,-60.0,-61.0
18865,12.0,40,-79.0,-62.0,-66.0,-54.0,,-84.0,,-70.0,-60.0,-64.0
18866,12.0,40,-79.0,-73.0,,,-52.0,,,-67.0,-57.0,-61.0
18867,12.0,40,-72.0,-60.0,-56.0,-44.0,-53.0,-82.0,-69.0,-62.0,-40.0,-58.0
18868,12.0,40,-78.0,,,-47.0,,-77.0,,-68.0,-51.0,-63.0
18869,12.0,40,-81.0,-62.0,-56.0,,-53.0,-82.0,-81.0,-56.0,-62.0,-64.0
18870,12.0,40,-74.0,-56.0,-51.0,,-65.0,-78.0,-72.0,-61.0,-45.0,
18871,12.0,40,,-68.0,-50.0,-50.0,,-85.0,-77.0,-51.0,-54.0,-62.0
18872,12.0,40,-76.0,,,,-56.0,-74.0,,,,
18873,12.0,40,,-64.0,,-45.0,-63.0,-77.0,,-63.0,-54.0,-71.0
18874,12.0,40,,-66.0,-54.0,,-70.0,-84.0,-75.0,-57.0,-41.0,-69.0
18875,12.0,40,-87.0,-63.0,-51.0,-54.0,-67.0,-77.0,-77.0,-52.0,-46.0,-67.0
18876,12.0,40,,-66.0,,-50.0,-52.0,,,-54.0,-55.0,-59.0
18877,12.0,40,-76.0,-64.0,-56.0,-63.0,-52.0,,-79.0,-66.0,-50.0,-66.0
18878,12.0,40,-77.0,,-58.0,-47.0,,,,-57.0,-53.0,-56.0
18879,12.0,40,-73.0,,-62.0,-55.0,-66.0,,-81.0,-68.0,-52.0,
18880,12.0,40,,-65.0,-62.0,,-72.0,-77.0,-75.0,-65.0,-48.0,
18881,12.0,40,-80.0,-61.0,-55.0,-45.0,,-80.0,-77.0,-53.0,-61.0,-67.0
18882,12.0,40,-80.0,-62.0,,-47.0,-61.0,,,-61.0,-55.0,-62.0
18883,12.0,40,-75.0,,-54.0,-63.0,-71.0,-78.0,,-62.0,-49.0,-67.0
18884,12.0,40,-77.0,-66.0,-62.0,,-70.0,-78.0,,-61.0,-52.0,-61.0
18885,12.0,40,,-59.0,-61.0,-55.0,-59.0,,,-67.0,-60.0,-56.0
18886,12.0,40,-77.0,-72.0,,-59.0,-49.0,-81.0,,-59.0,-49.0,
18887,12.0,40,,-69.0,-51.0,-49.0,-58.0,-80.0,-80.0,-59.0,-53.0,-59.0
18888,12.0,40,,,,-53.0,-54.0,,-72.0,,-51.0,-66.0
18889,12.0,40,,-73.0,-54.0,-59.0,-71.0,-75.0,-70.0,-52.0,-46.0,-68.0
18890,12.0,40,,,,-56.0,-70.0,-73.0,-74.0,-56.0,-44.0,-61.0
18891,12.0,40,-83.0,,-54.0,,,,,-57.0,-61.0,
18892,12.0,40,,-61.0,-60.0,,-67.0,-76.0,-73.0,-64.0,-47.0,
18893,12.0,40,-83.0,-69.0,-57.0,,-57.0,-82.0,-77.0,-58.0,-47.0,-59.0
18894,12.0,40,-71.0,-57.0,,,-61.0,,,-59.0,,
18895,12.0,40,-79.0,-70.0,-59.0,-59.0,-56.0,,-80.0,-52.0,-51.0,-72.0
18896,12.0,40,-74.0,-68.0,-53.0,,,-72.0,-76.0,-50.0,-47.0,-73.0
18897,12.0,40,,-62.0,-62.0,-45.0,,-75.0,-66.0,-56.0,-48.0,
18898,12.0,40,-79.0,-62.0,,-50.0,-65.0,-76.0,,-60.0,-62.0,-64.0
18899,12.0,40,,-62.0,-51.0,-46.0,-59.0,-75.0,,-60.0,-44.0,-63.0
18900,12.0,40,-78.0,-58.0,-53.0,-52.0,-57.0,-76.0,-72.0,-64.0,-49.0,-56.0
18901,12.0,40,-77.0,-64.0,-50.0,-51.0,-52.0,-77.0,-76.0,-50.0,-59.0,-64.0
18902,12.0,40,-85.0,-61.0,-62.0,,-54.0,-79.0,-79.0,-63.0,-53.0,-63.0
18903,12.0,40,,-65.0,-55.0,-55.0,,,,-63.0,-49.0,-56.0
18904,12.0,40,,-68.0,-61.0,-52.0,-69.0,,,-60.0,-44.0,-65.0
18905,12.0,40,,,,-61.0,-60.0,-78.0,,,-46.0,-72.0
18906,12.0,40,-73.0,,-51.0,-49.0,,-78.0,,-62.0,-44.0,-68.0
18907,12.0,40,,,-54.0,-45.0,,-82.0,,-65.0,-50.0,-63.0
18908,12.0,40,-78.0,-73.0,-52.0,-63.0,-53.0,-80.0,-72.0,-63.0,-51.0,-61.0
18909,12.0,40,-81.0,-61.0,-48.0,-57.0,-70.0,-73.0,-79.0,-50.0,-47.0,-65.0
18910,12.0,40,-76.0,-60.0,-60.0,,-59.0,-77.0,-77.0,,-49.0,-58.0
18911,12.0,40,-77.0,,,-53.0,-68.0,,,-58.0,-48.0,
18912,12.0,40,-78.0,-63.0,-61.0,-57.0,-54.0,-82.0,-80.0,-53.0,-49.0,-63.0
18913,12.0,40,,,-58.0,,-69.0,-82.0,,-62.0,-50.0,-60.0
18914,12.0,40,-77.0,-67.0,-49.0,-56.0,-58.0,-76.0,-65.0,-48.0,,-68.0
18915,12.0,40,,-64.0,-59.0,-55.0,,-82.0,,-54.0,-54.0,-66.0
18916,12.0,40,-78.0,,,,,,,,-47.0,-69.0
18917,12.0,40,-84.0,-69.0,-63.0,-42.0,-66.0,-75.0,-76.0,-74.0,-57.0,-63.0
18918,12.0,40,,-63.0,-58.0,-53.0,-64.0,-75.0,-73.0,-58.0,-57.0,-58.0
18919,12.0,40,,,-61.0,-58.0,,-77.0,-72.0,,,-63.0
18920,12.0,40,-78.0,-62.0,-54.0,-50.0,,,,-68.0,-48.0,-68.0
18921,12.0,40,-72.0,-65.0,-56.0,-56.0,,-81.0,-80.0,-58.0,-49.0,-61.0
18922,12.0,40,,-65.0,,-53.0,-71.0,-84.0,-74.0,-51.0,-54.0,-63.0
18923,12.0,40,-76.0,,,,-67.0,-79.0,,,,
18924,12.0,40,-79.0,-68.0,-67.0,-52.0,-67.0,-79.0,-72.0,-63.0,-48.0,-63.0
18925,12.0,40,-86.0,-56.0,-57.0,-54.0,-65.0,-84.0,,-69.0,-46.0,-63.0
18926,12.0,40,-74.0,,-63.0,-53.0,-54.0,,,-54.0,-53.0,-60.0
18927,12.0,40,,-59.0,,-49.0,-66.0,-76.0,,-61.0,-48.0,-61.0
18928,12.0,40,,-56.0,-63.0,,,,,-58.0,-45.0,-59.0
18929,12.0,40,-75.0,-58.0,-53.0,-46.0,-70.0,-76.0,-72.0,-58.0,-47.0,-64.0
18930,12.0,40,-73.0,,,-53.0,-52.0,,,,-60.0,-64.0
18931,12.0,40,-86.0,-70.0,,,,-76.0,-73.0,-62.0,-58.0,-64.0
18932,12.0,40,-80.0,-65.0,-56.0,-58.0,-53.0,-77.0,-72.0,-53.0,-54.0,-61.0
18933,12.0,40,-78.0,-63.0,-59.0,-55.0,,-81.0,-74.0,-60.0,-53.0,-69.0
18934,12.0,40,,,,-50.0,,-75.0,,,-43.0,
18935,12.0,40,,,,,-62.0,,,,,-62.0
18936,12.0,40,-71.0,,-52.0,,-53.0,,,-62.0,,-58.0
18937,12.0,40,,-65.0,,-56.0,-58.0,-79.0,,-52.0,,-59.0
18938,12.0,40,-78.0,-67.0,-66.0,-57.0,-60.0,-90.0,-73.0,-64.0,-56.0,-54.0
18939,12.0,40,,-67.0,-55.0,-66.0,,,,-53.0,-53.0,-70.0
18940,12.0,40,,-71.0,-61.0,-52.0,-56.0,,,-62.0,-59.0,-58.0
18941,12.0,40,,,,,-64.0,-78.0,,,,-55.0
18942,12.0,40,-78.0,-64.0,,,-65.0,-78.0,,-65.0,-54.0,
18943,12.0,40,-89.0,-66.0,,-60.0,-56.0,-79.0,-80.0,,-56.0,-64.0
18944,12.0,40,-79.0,-57.0,-57.0,-48.0,-66.0,-74.0,-75.0,-52.0,-49.0,-57.0
18945,12.0,40,-70.0,,-47.0,,-59.0,-71.0,-73.0,-51.0,-47.0,
18946,12.0,40,-80.0,-65.0,-55.0,-55.0,-67.0,-78.0,-74.0,-58.0,-47.0,-65.0
18947,12.0,40,,-64.0,-50.0,-51.0,-69.0,,,,-47.0,-66.0
18948,12.0,40,,,-60.0,-50.0,-55.0,-85.0,,-53.0,-52.0,
18949,12.0,40,-81.0,-62.0,-53.0,-48.0,-59.0,-78.0,-75.0,-64.0,-43.0,-61.0
18950,12.0,40,,,,,-64.0,-77.0,,-52.0,-48.0,
18951,12.0,40,,,,,-51.0,,,-56.0,-65.0,-61.0
18952,12.0,40,-76.0,-71.0,-64.0,-51.0,-69.0,-80.0,-73.0,-61.0,-48.0,-63.0
18953,12.0,40,-82.0,-66.0,-53.0,-57.0,-58.0,-82.0,-73.0,-62.0,-59.0,-65.0
18954,12.0,40,-82.0,,-68.0,,-58.0,-90.0,-73.0,-56.0,-51.0,-68.0
18955,12.0,40,-73.0,,,-53.0,,-76.0,-73.0,-60.0,-49.0,-62.0
18956,12.0,40,-78.0,,,-51.0,-58.0,-75.0,,-60.0,-47.0,-64.0
18957,12.0,40,,-67.0,-59.0,-63.0,,,,,,-61.0
18958,12.0,40,-71.0,-59.0,-56.0,-63.0,-55.0,-87.0,,,-53.0,-66.0
18959,12.0,40,-81.0,,-58.0,,-59.0,,,-60.0,-56.0,-52.0
18960,12.0,40,-70.0,-57.0,-50.0,-45.0,-59.0,-85.0,-76.0,-60.0,-44.0,-57.0
18961,12.0,40,-69.0,-60.0,-52.0,,-55.0,-77.0,-71.0,-73.0,-46.0,-55.0
18962,12.0,40,,-66.0,,-54.0,-56.0,-78.0,-75.0,,-52.0,
18963,12.0,40,,,-58.0,-48.0,-58.0,,,-62.0,-42.0,-59.0
18964,12.0,40,,,,,-60.0,,,,,
18965,12.0,40,-72.0,-67.0,-55.0,-53.0,-70.0,-80.0,-69.0,-49.0,-53.0,
18966,12.0,40,-86.0,-65.0,-58.0,-48.0,,-91.0,,-56.0,-60.0,-55.0
18967,12.0,40,-83.0,-73.0,-56.0,-48.0,-62.0,,,-70.0,-58.0,-59.0
18968,12.0,40,-80.0,-68.0,-60.0,-45.0,-49.0,-81.0,,-60.0,-66.0,-58.0
18969,12.0,40,-83.0,-72.0,-57.0,-42.0,-67.0,-85.0,-83.0,-69.0,-52.0,-54.0
18970,12.0,40,-83.0,-77.0,-69.0,-47.0,,-81.0,,-73.0,-70.0,-49.0
18971,12.0,40,-80.0,-66.0,-54.0,-44.0,,-85.0,-78.0,-63.0,-55.0,-55.0
18972,12.0,40,,,-61.0,-55.0,-50.0,-78.0,-80.0,-64.0,,-65.0
18973,12.0,40,,-67.0,,-47.0,-53.0,,-79.0,-63.0,-68.0,-51.0
18974,12.0,40,,-67.0,,,-51.0,-78.0,,,,
18975,12.0,40,,,,-48.0,-52.0,,,,,
18976,12.0,40,-82.0,-69.0,,,-51.0,-88.0,,,,-53.0
18977,12.0,40,-80.0,-70.0,,-44.0,-60.0,-82.0,,-63.0,-62.0,-65.0
18978,12.0,40,,-68.0,,-52.0,-56.0,-81.0,,,-54.0,-60.0
18979,12.0,40,,-67.0,-56.0,-47.0,-58.0,-77.0,,-61.0,-60.0,-50.0
18980,12.0,40,-82.0,,-67.0,,,-90.0,,,,
18981,12.0,40,,,-53.0,-48.0,,,,-60.0,-64.0,-50.0
18982,12.0,40,,-68.0,-52.0,-47.0,,,,-65.0,-51.0,-49.0
18983,12.0,40,-77.0,-60.0,,,-57.0,,,-57.0,,-45.0
18984,12.0,40,,-71.0,,-56.0,-66.0,,,-64.0,-53.0,-65.0
18985,12.0,40,,,,,-62.0,,,,-60.0,-52.0
18986,12.0,40,-80.0,-72.0,-63.0,-55.0,,-82.0,,-54.0,,-66.0
18987,12.0,40,-80.0,-72.0,-57.0,-41.0,-57.0,,,-61.0,,-67.0
18988,12.0,40,,,,,-48.0,-89.0,,,-66.0,
18989,12.0,40,-82.0,-66.0,-54.0,-42.0,,,,-63.0,,-56.0
18990,12.0,40,,-73.0,-69.0,-56.0,-55.0,-85.0,-84.0,,-69.0,-50.0
18991,12.0,40,,,,-50.0,,,,,-69.0,-45.0
18992,12.0,40,-77.0,,-70.0,-46.0,-67.0,-80.0,-82.0,-68.0,-61.0,-56.0
18993,12.0,40,,,-68.0,-47.0,-55.0,,,-66.0,-73.0,-57.0
18994,12.0,40,-78.0,-66.0,,-51.0,-63.0,,,-67.0,-54.0,-57.0
18995,12.0,40,-71.0,-64.0,-55.0,-47.0,,-79.0,-76.0,-63.0,-55.0,-53.0
18996,12.0,40,,-68.0,-63.0,-49.0,-63.0,,,-54.0,,
18997,12.0,40,-76.0,-70.0,,-49.0,-61.0,-78.0,-77.0,,,-59.0
18998,12.0,40,-82.0,-70.0,-55.0,-41.0,-56.0,-83.0,,-62.0,-54.0,-56.0
18999,12.0,40,,-59.0,-55.0,-51.0,-52.0,-80.0,,,-51.0,-44.0
19000,12.0,40,-83.0,-75.0,-66.0,-47.0,,-76.0,,-56.0,,-52.0
19001,12.0,40,,-67.0,,-43.0,-49.0,,,,-58.0,-61.0
19002,12.0,40,-74.0,-68.0,-68.0,,-59.0,,-77.0,-77.0,,-56.0
19003,12.0,40,,-64.0,,,-50.0,-77.0,,-66.0,,-57.0
19004,12.0,40,,-69.0,-63.0,,-55.0,,-85.0,-53.0,,-69.0
19005,12.0,40,,,,-48.0,-67.0,,,-67.0,-56.0,-56.0
19006,12.0,40,,-64.0,,,-60.0,,,-57.0,,-52.0
19007,12.0,40,,,,,,,,,,-54.0
19008,12.0,40,-67.0,-63.0,-65.0,,-65.0,-83.0,-72.0,-57.0,-58.0,-51.0
19009,12.0,40,-77.0,-65.0,-53.0,-46.0,-61.0,-78.0,,-56.0,-51.0,-59.0
19010,12.0,40,-83.0,-71.0,-65.0,-45.0,-55.0,-77.0,-80.0,-63.0,-58.0,-56.0
19011,12.0,40,-76.0,-71.0,-58.0,-51.0,-63.0,-74.0,,-67.0,-56.0,-49.0
19012,12.0,40,-74.0,,-58.0,,,-75.0,,,-66.0,-43.0
19013,12.0,40,-80.0,,-64.0,-48.0,,-81.0,-75.0,-58.0,-72.0,-58.0
19014,12.0,40,-75.0,-66.0,-62.0,-48.0,-62.0,,,-53.0,,-49.0
19015,12.0,40,,,,-51.0,-58.0,,,-56.0,-63.0,-50.0
19016,12.0,40,,-64.0,-60.0,-58.0,-53.0,-81.0,,-64.0,-67.0,-49.0
19017,12.0,40,-92.0,-71.0,-62.0,,,,-83.0,-60.0,,-60.0
19018,12.0,40,-75.0,-71.0,-59.0,-50.0,,-80.0,-76.0,-64.0,-55.0,-64.0
19019,12.0,40,-76.0,-70.0,-58.0,-48.0,-52.0,,,-52.0,-53.0,-56.0
19020,12.0,40,-75.0,-64.0,-64.0,,-56.0,-74.0,-83.0,-66.0,-68.0,-44.0
19021,12.0,40,-78.0,-63.0,-55.0,-45.0,,,-82.0,-62.0,-60.0,-48.0
19022,12.0,40,,-72.0,-63.0,-55.0,-65.0,,-75.0,-53.0,-58.0,-62.0
19023,12.0,40,,,,-47.0,-51.0,,,,,-49.0
19024,12.0,40,-79.0,-72.0,,-41.0,-48.0,-82.0,,-69.0,-57.0,-53.0
19025,12.0,40,-75.0,,-56.0,-50.0,-62.0,-76.0,,-57.0,,-56.0
19026,12.0,40,,,,-51.0,-55.0,,,-53.0,-58.0,-57.0
19027,12.0,40,-80.0,,-54.0,-44.0,-57.0,-83.0,-80.0,-62.0,-52.0,-49.0
19028,12.0,40,,-69.0,-65.0,-49.0,-60.0,-78.0,,-63.0,-57.0,-59.0
19029,12.0,40,-77.0,,-64.0,-46.0,-60.0,,-79.0,-54.0,-62.0,-58.0
19030,12.0,40,,-71.0,-54.0,-43.0,-54.0,,,-62.0,-68.0,-54.0
19031,12.0,40,-81.0,-73.0,,-47.0,,-87.0,,,-61.0,-51.0
19032,12.0,40,-82.0,,,-50.0,-50.0,,,-54.0,-62.0,-54.0
19033,12.0,40,,-75.0,-73.0,-52.0,-46.0,-84.0,,-76.0,-69.0,
19034,12.0,40,-76.0,-70.0,,-56.0,,-82.0,-81.0,-54.0,,-61.0
19035,12.0,40,-79.0,-66.0,,-45.0,-51.0,-79.0,,-61.0,-58.0,-61.0
19036,12.0,40,,-73.0,-68.0,-55.0,-55.0,,,-66.0,-71.0,-49.0
