,x,ref_sensor,s57,s20,s54,s05,s34,s22,s06,s31,s36,s35
43648,8.0,20,-61.0,-90.0,-55.0,,,-59.0,,,-72.0,
43649,8.0,20,-72.0,-52.0,,,,-72.0,-73.0,-60.0,,-74.0
43650,8.0,20,,-47.0,-46.0,-62.0,-77.0,-63.0,-64.0,-63.0,-58.0,-75.0
43651,8.0,20,-51.0,-43.0,-50.0,-75.0,-81.0,-63.0,-64.0,-71.0,-71.0,-82.0
43652,8.0,20,-62.0,-53.0,-55.0,-71.0,-80.0,-56.0,-67.0,-69.0,-74.0,-77.0
43653,8.0,20,-50.0,-43.0,-47.0,-61.0,,-71.0,-67.0,-62.0,-72.0,-77.0
43654,8.0,20,-68.0,-48.0,,-62.0,-79.0,-76.0,-68.0,-68.0,-63.0,-70.0
43655,8.0,20,-47.0,-40.0,,-71.0,,-58.0,-55.0,-62.0,-69.0,-74.0
43656,8.0,20,-61.0,-50.0,-39.0,,-79.0,,-68.0,,-64.0,-72.0
43657,8.0,20,-50.0,-38.0,-53.0,-70.0,,-59.0,-66.0,-65.0,-68.0,-76.0
43658,8.0,20,-52.0,-52.0,-44.0,-67.0,-71.0,-67.0,-64.0,-73.0,-65.0,-78.0
43659,8.0,20,-45.0,-43.0,-51.0,-72.0,-77.0,-61.0,-67.0,-63.0,-72.0,-85.0
43660,8.0,20,,-36.0,-51.0,-71.0,,-60.0,,-65.0,-69.0,
43661,8.0,20,-67.0,-48.0,-40.0,,,-69.0,-67.0,-61.0,,-71.0
43662,8.0,20,,,,-71.0,,-63.0,-59.0,,,-76.0
43663,8.0,20,-44.0,-38.0,-51.0,-68.0,,-67.0,-64.0,-65.0,,-83.0
43664,8.0,20,-52.0,-43.0,-59.0,-68.0,,-55.0,,-75.0,-70.0,
43665,8.0,20,-45.0,-44.0,-51.0,-74.0,-82.0,-65.0,-68.0,-66.0,-72.0,-82.0
43666,8.0,20,,,,-78.0,,-59.0,-59.0,-76.0,-75.0,
43667,8.0,20,-71.0,-47.0,-44.0,-66.0,,,-66.0,-67.0,-89.0,-69.0
43668,8.0,20,-46.0,-44.0,-52.0,-73.0,,-58.0,-64.0,-64.0,-73.0,-80.0
43669,8.0,20,,-54.0,,-65.0,,,,,-63.0,-74.0
43670,8.0,20,-52.0,-36.0,-52.0,,,-56.0,-74.0,-71.0,-71.0,-88.0
43671,8.0,20,-50.0,-44.0,-52.0,-72.0,,-62.0,-70.0,,-74.0,-80.0
43672,8.0,20,-51.0,-38.0,-50.0,-69.0,,-65.0,-66.0,,-76.0,-79.0
43673,8.0,20,-51.0,-41.0,,-71.0,,-57.0,-56.0,-66.0,-71.0,-78.0
43674,8.0,20,,-54.0,-42.0,-65.0,,,,-58.0,-65.0,-75.0
43675,8.0,20,-51.0,-36.0,-54.0,,,-55.0,-67.0,-68.0,-73.0,
43676,8.0,20,-47.0,-40.0,,,,-62.0,-62.0,-63.0,,-77.0
43677,8.0,20,-50.0,-48.0,-49.0,,,-62.0,-58.0,-70.0,-68.0,
43678,8.0,20,,,,-74.0,-83.0,-57.0,-58.0,,-74.0,-82.0
43679,8.0,20,,-47.0,-43.0,-73.0,-71.0,-76.0,-66.0,-65.0,-68.0,-74.0
43680,8.0,20,-50.0,-39.0,-67.0,,,-59.0,-70.0,-73.0,,
43681,8.0,20,-68.0,-56.0,,-62.0,,,,-67.0,-66.0,-73.0
43682,8.0,20,,-40.0,-52.0,-70.0,,,,-70.0,,
43683,8.0,20,-54.0,-51.0,-52.0,-60.0,,-56.0,-63.0,-65.0,,-73.0
43684,8.0,20,-48.0,-41.0,-54.0,-68.0,,-50.0,-63.0,,-72.0,
43685,8.0,20,-50.0,-47.0,,,,-65.0,-59.0,,-73.0,-74.0
43686,8.0,20,-45.0,-44.0,-52.0,-69.0,,-69.0,-65.0,-67.0,-74.0,-80.0
43687,8.0,20,-53.0,,,,,-59.0,-55.0,,,-76.0
43688,8.0,20,-61.0,-58.0,-44.0,-70.0,,-72.0,-65.0,-67.0,,-68.0
43689,8.0,20,-47.0,-43.0,-57.0,-64.0,,-62.0,-60.0,,-72.0,-83.0
43690,8.0,20,-66.0,-53.0,-40.0,-66.0,-80.0,-75.0,-67.0,-63.0,-61.0,-74.0
43691,8.0,20,,-74.0,-52.0,-75.0,-82.0,-57.0,-56.0,-69.0,-70.0,-82.0
43692,8.0,20,,-41.0,,,,-67.0,-56.0,-68.0,,
43693,8.0,20,,-38.0,,-65.0,,-65.0,,-63.0,-72.0,-69.0
43694,8.0,20,-56.0,-41.0,-52.0,-71.0,,-57.0,-62.0,-70.0,-70.0,-76.0
43695,8.0,20,-49.0,-39.0,-79.0,-70.0,,,,-79.0,-71.0,-86.0
43696,8.0,20,-51.0,-44.0,-61.0,-69.0,,-67.0,-60.0,,-73.0,-81.0
43697,8.0,20,,-53.0,,-61.0,-76.0,,,-58.0,-58.0,-76.0
43698,8.0,20,-52.0,-50.0,-42.0,-65.0,,-68.0,-68.0,-64.0,-62.0,-74.0
43699,8.0,20,-42.0,-41.0,,,,-67.0,-69.0,-65.0,,
43700,8.0,20,-51.0,-45.0,,,,-71.0,-67.0,-65.0,,-77.0
43701,8.0,20,-47.0,-44.0,-52.0,-69.0,-76.0,-55.0,-59.0,-63.0,-68.0,-77.0
43702,8.0,20,-49.0,-42.0,-48.0,-74.0,,-66.0,-63.0,-65.0,,-73.0
43703,8.0,20,-57.0,-41.0,-54.0,,,-61.0,-64.0,-67.0,,
43704,8.0,20,-47.0,-46.0,,,-73.0,-60.0,-65.0,-67.0,,-76.0
43705,8.0,20,,,,,,-77.0,-64.0,,,
43706,8.0,20,-49.0,-50.0,-43.0,-64.0,,-61.0,-65.0,-63.0,-62.0,-75.0
43707,8.0,20,-54.0,-46.0,-58.0,-72.0,,-74.0,-59.0,-70.0,,-84.0
43708,8.0,20,-45.0,-38.0,-61.0,-72.0,-82.0,-53.0,-72.0,-64.0,-68.0,-75.0
43709,8.0,20,-42.0,-43.0,-55.0,-67.0,,-67.0,-59.0,-63.0,-72.0,-87.0
43710,8.0,20,,-42.0,-55.0,-74.0,,-66.0,,-66.0,,-81.0
43711,8.0,20,-51.0,-50.0,,,,,,-61.0,-69.0,
43712,8.0,20,-68.0,-52.0,-39.0,-61.0,,-76.0,-64.0,-62.0,-61.0,-73.0
43713,8.0,20,,-39.0,-43.0,-66.0,,-63.0,,-62.0,,
43714,8.0,20,-52.0,-40.0,-57.0,-64.0,-78.0,-67.0,-65.0,-65.0,-70.0,-82.0
43715,8.0,20,-56.0,,-55.0,-73.0,-84.0,-58.0,-57.0,-66.0,-75.0,-85.0
43716,8.0,20,-62.0,-38.0,-54.0,-73.0,-84.0,-64.0,-58.0,-71.0,-79.0,-80.0
43717,8.0,20,-46.0,-47.0,-57.0,-74.0,,-68.0,-66.0,-74.0,-71.0,-79.0
43718,8.0,20,-49.0,-40.0,-58.0,-58.0,,-56.0,-54.0,-60.0,-70.0,-72.0
43719,8.0,20,,,-51.0,-66.0,,-66.0,,-69.0,-73.0,-82.0
43720,8.0,20,-48.0,-57.0,-57.0,-72.0,-80.0,-60.0,-57.0,-64.0,-74.0,-85.0
43721,8.0,20,-43.0,-43.0,-52.0,-69.0,-82.0,-69.0,-69.0,-65.0,-69.0,-79.0
43722,8.0,20,-47.0,-44.0,-56.0,,,-67.0,-67.0,-68.0,-70.0,
43723,8.0,20,,,,-69.0,,-54.0,-68.0,,-70.0,
43724,8.0,20,-62.0,-48.0,-46.0,-61.0,,-76.0,-63.0,-65.0,-63.0,-68.0
43725,8.0,20,-48.0,-44.0,-52.0,-74.0,,-59.0,-59.0,-73.0,-70.0,-84.0
43726,8.0,20,-60.0,-38.0,-53.0,,-78.0,-60.0,-57.0,-70.0,-82.0,-81.0
43727,8.0,20,,-47.0,-52.0,-75.0,,-63.0,-70.0,,,-82.0
43728,8.0,20,-48.0,,-51.0,-75.0,-86.0,-64.0,,-67.0,,-79.0
43729,8.0,20,-56.0,-47.0,-52.0,-75.0,,-63.0,-70.0,-74.0,-72.0,-80.0
43730,8.0,20,-49.0,-42.0,-61.0,-68.0,,-57.0,-63.0,-79.0,-72.0,-87.0
43731,8.0,20,-51.0,,,,,-64.0,,,-77.0,-78.0
43732,8.0,20,,,-63.0,-71.0,,-71.0,-55.0,-70.0,-79.0,-88.0
43733,8.0,20,-56.0,-36.0,-52.0,-71.0,,-57.0,-63.0,-69.0,-71.0,
43734,8.0,20,-50.0,-41.0,-50.0,-69.0,,-68.0,-67.0,-66.0,-69.0,-73.0
43735,8.0,20,-54.0,,,,,-58.0,,-72.0,,
43736,8.0,20,,,,-66.0,,-62.0,,-66.0,-75.0,-81.0
43737,8.0,20,-57.0,-40.0,-57.0,-71.0,,-61.0,-64.0,-66.0,-71.0,-78.0
43738,8.0,20,-66.0,-57.0,-46.0,-63.0,,-81.0,-70.0,-74.0,-68.0,-70.0
43739,8.0,20,-46.0,,,,,-61.0,,-62.0,,
43740,8.0,20,-58.0,-48.0,,,,-72.0,-60.0,-71.0,,-75.0
43741,8.0,20,,,-53.0,-76.0,,-62.0,-69.0,-70.0,-72.0,-82.0
43742,8.0,20,,-55.0,-54.0,-70.0,-79.0,,-68.0,-70.0,-73.0,-77.0
43743,8.0,20,-55.0,-39.0,-52.0,-71.0,-83.0,-61.0,-61.0,-68.0,-74.0,-89.0
43744,8.0,20,,,-52.0,-71.0,,,,,,-80.0
43745,8.0,20,-64.0,-52.0,,-66.0,-79.0,-67.0,-64.0,,,-81.0
43746,8.0,20,-50.0,-55.0,-41.0,-62.0,-71.0,-68.0,-67.0,-61.0,-62.0,-72.0
43747,8.0,20,-64.0,-36.0,-53.0,-72.0,,-67.0,-64.0,-71.0,-74.0,-78.0
43748,8.0,20,-55.0,-44.0,-46.0,-66.0,-83.0,-58.0,-60.0,-63.0,-69.0,-77.0
43749,8.0,20,-48.0,-38.0,-67.0,-71.0,,-58.0,-64.0,-73.0,-67.0,
43750,8.0,20,-50.0,-45.0,-41.0,-66.0,-74.0,-67.0,-64.0,-72.0,-67.0,-76.0
43751,8.0,20,,-43.0,,-74.0,,-61.0,,-72.0,-73.0,-86.0
43752,8.0,20,-59.0,-50.0,-45.0,-60.0,,-79.0,-64.0,-68.0,-62.0,-68.0
43753,8.0,20,-68.0,-55.0,-40.0,-59.0,,-73.0,-66.0,-63.0,-66.0,-70.0
43754,8.0,20,-52.0,-45.0,,,,-73.0,-60.0,-68.0,,
43755,8.0,20,-50.0,-46.0,-42.0,-65.0,-73.0,-67.0,-63.0,-68.0,-68.0,-75.0
43756,8.0,20,-63.0,-53.0,-44.0,,,-71.0,-67.0,-56.0,-63.0,
43757,8.0,20,-49.0,-52.0,-42.0,-61.0,-70.0,-70.0,,-62.0,-62.0,-71.0
43758,8.0,20,-44.0,-47.0,-57.0,-66.0,,-81.0,-55.0,,,-83.0
43759,8.0,20,-52.0,-56.0,-41.0,-65.0,-70.0,-71.0,-71.0,-57.0,-65.0,-76.0
43760,8.0,20,-58.0,-39.0,-65.0,-73.0,,-63.0,-60.0,-73.0,-70.0,-80.0
43761,8.0,20,-50.0,-39.0,-56.0,-63.0,,-63.0,-70.0,-65.0,-68.0,-77.0
43762,8.0,20,,-38.0,-51.0,-74.0,,-60.0,-63.0,,,-83.0
43763,8.0,20,-47.0,-46.0,,-70.0,,-61.0,-66.0,-60.0,-72.0,
43764,8.0,20,-62.0,-38.0,-50.0,-71.0,,-63.0,-63.0,-70.0,-68.0,-78.0
43765,8.0,20,-48.0,-58.0,-43.0,-63.0,-70.0,-70.0,-68.0,-63.0,-64.0,-73.0
43766,8.0,20,-43.0,-39.0,-48.0,-65.0,,-59.0,-58.0,-67.0,-76.0,-82.0
43767,8.0,20,-53.0,-38.0,-55.0,-74.0,,-56.0,-62.0,-71.0,-74.0,
43768,8.0,20,-67.0,-54.0,-47.0,,,-71.0,-64.0,,-64.0,
43769,8.0,20,-55.0,-42.0,-60.0,-75.0,,-70.0,-60.0,,-80.0,
43770,8.0,20,-56.0,-39.0,,,-73.0,-66.0,-68.0,,-67.0,-69.0
43771,8.0,20,-47.0,-42.0,-51.0,-70.0,,-59.0,,,-71.0,-75.0
43772,8.0,20,-61.0,-39.0,,-70.0,,-63.0,,-63.0,,
43773,8.0,20,-54.0,-50.0,,,,-80.0,-62.0,-58.0,,-72.0
43774,8.0,20,-48.0,-40.0,-52.0,-65.0,-75.0,-65.0,-62.0,-63.0,,
43775,8.0,20,-53.0,-57.0,-40.0,-65.0,,-76.0,-68.0,-60.0,,-73.0
43776,8.0,20,-61.0,-43.0,-58.0,-70.0,,-63.0,-61.0,,-70.0,-79.0
43777,8.0,20,-43.0,-44.0,,-67.0,-80.0,-67.0,-58.0,-69.0,,-81.0
43778,8.0,20,-57.0,-46.0,-53.0,-71.0,-85.0,,-61.0,-69.0,-72.0,-80.0
43779,8.0,20,-50.0,-51.0,-65.0,-72.0,,-62.0,-64.0,,,-80.0
43780,8.0,20,,,,,,,,,,-86.0
43781,8.0,20,-47.0,-40.0,-51.0,-75.0,,,-60.0,-76.0,-71.0,-76.0
43782,8.0,20,-52.0,-40.0,,-71.0,,,-63.0,-65.0,-74.0,-84.0
43783,8.0,20,-62.0,-39.0,-55.0,-73.0,,-63.0,-60.0,-64.0,,-86.0
43784,8.0,20,-67.0,-44.0,-49.0,-66.0,-77.0,-75.0,,,-67.0,
43785,8.0,20,-59.0,,,,,-57.0,-57.0,-73.0,,
43786,8.0,20,-56.0,-51.0,-43.0,-67.0,-68.0,-77.0,-59.0,,-63.0,
43787,8.0,20,-52.0,,,-57.0,-81.0,-57.0,-53.0,,-71.0,-75.0
43788,8.0,20,-62.0,-37.0,,-69.0,,-57.0,-62.0,-60.0,-72.0,-81.0
43789,8.0,20,-54.0,-42.0,-58.0,-73.0,,-66.0,,-67.0,,
43790,8.0,20,-51.0,,-52.0,-72.0,,-59.0,-54.0,-68.0,-72.0,-87.0
43791,8.0,20,-64.0,-42.0,-61.0,,-84.0,-57.0,-58.0,,,-83.0
43792,8.0,20,-51.0,-44.0,-56.0,,,-60.0,-63.0,,-77.0,
43793,8.0,20,,-41.0,-59.0,-70.0,,-67.0,,-72.0,-74.0,-82.0
43794,8.0,20,-54.0,,-60.0,-73.0,,-67.0,-66.0,-68.0,-68.0,-84.0
43795,8.0,20,-56.0,-45.0,,-68.0,,-79.0,-61.0,-59.0,-69.0,-73.0
43796,8.0,20,-58.0,-39.0,-48.0,-72.0,,-58.0,-60.0,-72.0,-69.0,-84.0
43797,8.0,20,-51.0,-40.0,-53.0,-70.0,,-58.0,-59.0,-70.0,-73.0,-80.0
43798,8.0,20,-43.0,-39.0,-53.0,-66.0,,-66.0,-68.0,-65.0,-65.0,-86.0
43799,8.0,20,,,-62.0,-69.0,-83.0,,-69.0,,,-86.0
43800,8.0,20,,-50.0,,-65.0,-80.0,,,-64.0,-73.0,-73.0
43801,8.0,20,-53.0,-38.0,-60.0,-70.0,,-57.0,-63.0,,-70.0,
43802,8.0,20,,-41.0,-52.0,,,,,,-68.0,
43803,8.0,20,-47.0,-42.0,-50.0,-73.0,,-58.0,,-73.0,-66.0,
43804,8.0,20,-50.0,,-51.0,-72.0,,-62.0,-65.0,-66.0,-72.0,
43805,8.0,20,-64.0,-41.0,-54.0,-77.0,,-61.0,-58.0,-69.0,-72.0,-84.0
43806,8.0,20,-48.0,-40.0,-54.0,-62.0,-76.0,-60.0,-65.0,-62.0,-67.0,-76.0
43807,8.0,20,-65.0,-49.0,-41.0,-64.0,,-73.0,-66.0,-62.0,-59.0,-72.0
43808,8.0,20,-53.0,-43.0,-58.0,-77.0,,-61.0,-60.0,-67.0,-68.0,-84.0
43809,8.0,20,-66.0,-46.0,-58.0,-76.0,,-61.0,-63.0,-73.0,,-83.0
43810,8.0,20,-66.0,,-44.0,-63.0,,-70.0,-68.0,-58.0,-70.0,-71.0
43811,8.0,20,-50.0,-44.0,,-67.0,-77.0,,,-67.0,-75.0,-77.0
43812,8.0,20,-57.0,-39.0,-50.0,-74.0,,-61.0,-58.0,-77.0,-72.0,-81.0
43813,8.0,20,-63.0,-41.0,-63.0,-73.0,,-60.0,-70.0,-77.0,-75.0,-86.0
43814,8.0,20,-44.0,-46.0,-54.0,-65.0,,-67.0,-56.0,-71.0,-74.0,-77.0
43815,8.0,20,,-57.0,-46.0,,,-74.0,,-61.0,-68.0,-69.0
43816,8.0,20,-47.0,-47.0,-58.0,-66.0,-81.0,-61.0,-60.0,-66.0,-76.0,-81.0
43817,8.0,20,-56.0,,-55.0,,,-59.0,-64.0,-69.0,-72.0,
43818,8.0,20,-45.0,-36.0,-51.0,-70.0,,-63.0,-61.0,-64.0,-66.0,-86.0
43819,8.0,20,,-43.0,-65.0,-71.0,,-70.0,-62.0,,-67.0,-79.0
43820,8.0,20,-48.0,-41.0,-64.0,-72.0,,-71.0,,,-74.0,-80.0
43821,8.0,20,,,,-66.0,,,,,-63.0,-74.0
43822,8.0,20,-50.0,-42.0,-59.0,,,-59.0,-60.0,-70.0,-70.0,
43823,8.0,20,-69.0,-47.0,-51.0,-66.0,,-77.0,,-64.0,-67.0,-70.0
43824,8.0,20,,-39.0,-48.0,-60.0,,,-52.0,-57.0,-70.0,-80.0
43825,8.0,20,-50.0,-36.0,,-76.0,,-57.0,-61.0,-67.0,,-82.0
43826,8.0,20,,-48.0,,-68.0,,-67.0,,-74.0,-69.0,
43827,8.0,20,-53.0,-49.0,-41.0,-66.0,-70.0,-70.0,-65.0,-67.0,-64.0,-76.0
43828,8.0,20,-46.0,-46.0,-53.0,-65.0,,-61.0,-64.0,-64.0,-80.0,-80.0
43829,8.0,20,-45.0,-41.0,-49.0,-67.0,,-60.0,-56.0,-70.0,-74.0,-84.0
43830,8.0,20,-61.0,-42.0,,-75.0,-81.0,-55.0,,-71.0,,-78.0
43831,8.0,20,-76.0,-49.0,-40.0,-62.0,-85.0,-71.0,,-61.0,-59.0,-72.0
43832,8.0,20,-65.0,-50.0,-40.0,-58.0,,-71.0,-71.0,-63.0,-61.0,-69.0
43833,8.0,20,-64.0,-42.0,,,,-61.0,-60.0,,-73.0,
43834,8.0,20,-62.0,-55.0,-61.0,-68.0,-80.0,-61.0,-64.0,-68.0,-73.0,
43835,8.0,20,-52.0,-41.0,-63.0,-73.0,,-64.0,-58.0,-76.0,-72.0,-77.0
43836,8.0,20,-59.0,,-44.0,-64.0,,-66.0,,-71.0,,-81.0
43837,8.0,20,-47.0,-41.0,,,-75.0,-64.0,-67.0,-63.0,-67.0,
43838,8.0,20,,-43.0,-50.0,-68.0,,-58.0,,-66.0,-65.0,
43839,8.0,20,-48.0,,,,,-57.0,,,-69.0,
43840,8.0,20,-66.0,-40.0,,,,-63.0,-70.0,-68.0,,
43841,8.0,20,-57.0,-39.0,-51.0,-76.0,,-59.0,-67.0,-67.0,-74.0,
43842,8.0,20,,,,-73.0,-84.0,-61.0,-62.0,-64.0,-69.0,-82.0
43843,8.0,20,,-37.0,-53.0,,,-59.0,-58.0,,-73.0,-80.0
43844,8.0,20,-58.0,-44.0,,-76.0,,-61.0,-71.0,-68.0,-76.0,-77.0
43845,8.0,20,-58.0,-41.0,,-73.0,,-71.0,-58.0,,-79.0,-84.0
43846,8.0,20,-61.0,-63.0,-56.0,-68.0,,-60.0,-65.0,-68.0,,
43847,8.0,20,,,-52.0,-72.0,,,-59.0,-67.0,-73.0,-84.0
43848,8.0,20,-62.0,-42.0,-45.0,-67.0,,-69.0,-73.0,-63.0,-67.0,-70.0
43849,8.0,20,-48.0,-50.0,-45.0,-73.0,-74.0,-76.0,-68.0,-60.0,-72.0,-75.0
43850,8.0,20,-46.0,-36.0,-52.0,-79.0,,-53.0,,-66.0,-67.0,
43851,8.0,20,-58.0,-43.0,-54.0,-75.0,,-63.0,-68.0,-74.0,,
43852,8.0,20,-44.0,-47.0,-55.0,-68.0,-78.0,-64.0,-58.0,-66.0,-70.0,-82.0
43853,8.0,20,-64.0,-35.0,-61.0,-68.0,,-60.0,,,-70.0,-82.0
43854,8.0,20,-53.0,-45.0,-51.0,-61.0,,,-65.0,-64.0,,-72.0
43855,8.0,20,-44.0,-39.0,-52.0,,,-66.0,-63.0,-64.0,-66.0,-83.0
43856,8.0,20,,,,-71.0,-81.0,,,-74.0,,-89.0
43857,8.0,20,,-41.0,-53.0,-76.0,,,,-65.0,-73.0,-85.0
43858,8.0,20,-71.0,-46.0,-57.0,-73.0,,-67.0,,-67.0,-80.0,-76.0
43859,8.0,20,-57.0,-40.0,,-67.0,,-63.0,,-72.0,-68.0,
43860,8.0,20,-54.0,,,-72.0,,-58.0,-69.0,-68.0,-73.0,
43861,8.0,20,-72.0,-48.0,,,,,-67.0,,-67.0,
43862,8.0,20,-46.0,-55.0,,-61.0,-74.0,-63.0,,-57.0,,-77.0
43863,8.0,20,,-62.0,-44.0,-61.0,,,,-54.0,-68.0,-76.0
43864,8.0,20,,,,-62.0,-85.0,-66.0,-70.0,-69.0,,-78.0
43865,8.0,20,-60.0,-62.0,-44.0,-74.0,-84.0,-75.0,-64.0,-69.0,-65.0,-73.0
43866,8.0,20,-56.0,-55.0,,-61.0,,-55.0,-78.0,-61.0,,-72.0
43867,8.0,20,-64.0,,,,,-78.0,-65.0,,-65.0,-68.0
43868,8.0,20,,,-62.0,-69.0,-82.0,-59.0,-58.0,-67.0,-73.0,-83.0
43869,8.0,20,-72.0,-51.0,,-68.0,,-79.0,-71.0,-62.0,-73.0,-70.0
43870,8.0,20,-57.0,-43.0,-54.0,-77.0,,-80.0,-70.0,-77.0,-69.0,-85.0
43871,8.0,20,,-43.0,,-68.0,-76.0,,,,-76.0,-81.0
43872,8.0,20,-66.0,-44.0,-59.0,-72.0,,-62.0,-56.0,-63.0,-82.0,-86.0
43873,8.0,20,-50.0,-38.0,-58.0,,,-57.0,-60.0,-65.0,-66.0,-75.0
43874,8.0,20,,,-45.0,-65.0,,-67.0,-62.0,-67.0,,-81.0
43875,8.0,20,-46.0,-50.0,-58.0,-67.0,,-59.0,-59.0,-66.0,-75.0,-82.0
43876,8.0,20,-49.0,-39.0,-51.0,-77.0,,-58.0,-58.0,-73.0,-73.0,-77.0
43877,8.0,20,-62.0,-40.0,-59.0,,,,-60.0,-69.0,,-77.0
43878,8.0,20,-52.0,-50.0,-43.0,-66.0,-70.0,-65.0,,-74.0,,-76.0
43879,8.0,20,-61.0,-51.0,,-65.0,,-66.0,-60.0,-67.0,,-81.0
43880,8.0,20,-48.0,-42.0,-51.0,-65.0,-76.0,-59.0,-62.0,-68.0,-60.0,-77.0
43881,8.0,20,-67.0,-49.0,-47.0,-62.0,,-76.0,-74.0,-67.0,-68.0,-71.0
43882,8.0,20,-52.0,-42.0,-59.0,-57.0,,-54.0,,-62.0,-72.0,-73.0
43883,8.0,20,-63.0,-38.0,-55.0,-63.0,,-56.0,-58.0,-64.0,-73.0,-80.0
43884,8.0,20,,,,-70.0,,,,-60.0,,-80.0
43885,8.0,20,,-42.0,-57.0,-76.0,,,-61.0,,-74.0,-88.0
43886,8.0,20,-50.0,-49.0,-43.0,-68.0,-70.0,-66.0,-66.0,-73.0,-65.0,-76.0
43887,8.0,20,-49.0,-55.0,,,,-69.0,-70.0,,,-72.0
43888,8.0,20,-46.0,-44.0,-50.0,-72.0,,-60.0,-62.0,,-68.0,-80.0
43889,8.0,20,-50.0,-43.0,-53.0,-81.0,,-69.0,-56.0,-69.0,-73.0,-78.0
43890,8.0,20,-50.0,-40.0,-53.0,-70.0,,-69.0,-53.0,-71.0,-71.0,-76.0
43891,8.0,40,-55.0,-58.0,-40.0,-47.0,,-78.0,-74.0,-61.0,-61.0,-67.0
43892,8.0,40,,,-38.0,-56.0,-72.0,,,-56.0,-56.0,-71.0
43893,8.0,40,,-50.0,,,,-69.0,-67.0,-56.0,,-74.0
43894,8.0,40,,-65.0,-34.0,-51.0,-79.0,,,-64.0,-57.0,-71.0
43895,8.0,40,-60.0,-54.0,-45.0,-70.0,,-71.0,-72.0,,,-76.0
43896,8.0,40,-64.0,-57.0,-50.0,-69.0,-81.0,-71.0,-68.0,-55.0,-62.0,-86.0
43897,8.0,40,-61.0,-51.0,-48.0,-65.0,,-78.0,-74.0,,,-74.0
43898,8.0,40,-62.0,-57.0,-44.0,-51.0,-67.0,,,-70.0,-59.0,-69.0
43899,8.0,40,-68.0,-61.0,-36.0,-48.0,-73.0,-78.0,,-60.0,-57.0,-76.0
43900,8.0,40,-58.0,-56.0,-42.0,-53.0,-68.0,-75.0,-76.0,-65.0,-62.0,-73.0
43901,8.0,40,-58.0,,-43.0,-70.0,,-77.0,,-65.0,-67.0,-85.0
43902,8.0,40,-56.0,-56.0,-43.0,-55.0,-70.0,-77.0,-70.0,-54.0,,-80.0
43903,8.0,40,-64.0,-56.0,,-58.0,-64.0,-78.0,,,-60.0,-68.0
43904,8.0,40,-62.0,,-35.0,-52.0,-73.0,-77.0,-75.0,-63.0,,-73.0
43905,8.0,40,-61.0,-51.0,-59.0,-69.0,,-77.0,-70.0,-68.0,-59.0,-79.0
43906,8.0,40,-74.0,-64.0,-37.0,-50.0,-71.0,-81.0,-75.0,-68.0,-70.0,-73.0
43907,8.0,40,-56.0,-62.0,-43.0,-56.0,-70.0,-79.0,,,-59.0,-78.0
43908,8.0,40,-66.0,-62.0,-40.0,-56.0,-73.0,-80.0,-72.0,-62.0,-58.0,-69.0
43909,8.0,40,-55.0,-50.0,-40.0,-58.0,-79.0,-81.0,-70.0,-62.0,,-79.0
43910,8.0,40,,,,-51.0,-71.0,-81.0,-72.0,,-67.0,-76.0
43911,8.0,40,-69.0,-62.0,,-48.0,,-77.0,-76.0,,-51.0,-82.0
43912,8.0,40,-66.0,-45.0,,,,,-72.0,-59.0,-70.0,
43913,8.0,40,-59.0,-58.0,-44.0,-54.0,-69.0,-71.0,-65.0,-59.0,-67.0,-80.0
43914,8.0,40,-65.0,-59.0,-41.0,-54.0,-66.0,-81.0,,-73.0,,-68.0
43915,8.0,40,-60.0,-56.0,-53.0,-69.0,,-78.0,-65.0,-73.0,-70.0,-77.0
43916,8.0,40,-68.0,-54.0,-54.0,-70.0,-82.0,,-70.0,-60.0,-68.0,-79.0
43917,8.0,40,-58.0,,-48.0,,,-70.0,-62.0,-64.0,-68.0,
43918,8.0,40,,,-51.0,-60.0,,-73.0,,-69.0,-67.0,-74.0
43919,8.0,40,-56.0,-50.0,-41.0,-60.0,-71.0,-68.0,,-59.0,,-73.0
43920,8.0,40,-63.0,-58.0,-43.0,-54.0,,-77.0,-74.0,-69.0,-59.0,-69.0
43921,8.0,40,-62.0,-53.0,-37.0,-50.0,-65.0,,-71.0,-69.0,-63.0,-67.0
43922,8.0,40,-61.0,-61.0,-42.0,,-71.0,-81.0,-72.0,-60.0,-64.0,
43923,8.0,40,,-63.0,,-50.0,-70.0,-79.0,-67.0,-56.0,-61.0,-72.0
43924,8.0,40,-64.0,-60.0,,,-70.0,-81.0,-69.0,,-60.0,
43925,8.0,40,-56.0,-64.0,-41.0,,-70.0,,-74.0,-55.0,-57.0,-71.0
43926,8.0,40,,-54.0,,-67.0,,,,-64.0,-69.0,-79.0
43927,8.0,40,-69.0,,-39.0,-50.0,,,,,-60.0,-69.0
43928,8.0,40,-68.0,-63.0,-37.0,-58.0,,-81.0,-69.0,-61.0,-63.0,-66.0
43929,8.0,40,-62.0,-64.0,-38.0,-50.0,-71.0,,-69.0,-55.0,-70.0,
43930,8.0,40,-65.0,-47.0,,-73.0,-82.0,,-75.0,-60.0,-71.0,-73.0
43931,8.0,40,-63.0,-51.0,,-59.0,-75.0,-67.0,-64.0,-65.0,,-74.0
43932,8.0,40,,,-53.0,-68.0,-77.0,,-69.0,-63.0,-72.0,-82.0
